v1,v2,v3,v4,v5,v6,v7,v8,transaction_amount,is_fraud
-0.0593,0.1225,-0.0225,-2.1291,-1.9969,-0.3187,0.2786,-0.2349,655.02,0
-0.5391,-0.4204,0.0664,1.4796,-0.3,-0.6905,2.7464,-0.4332,29.33,0
-0.7733,-0.8898,0.5674,-0.623,-0.2686,0.8764,-0.5441,-1.9654,254.24,0
0.1469,-0.9918,0.6549,0.8851,-0.5286,0.7258,-0.1097,1.1471,502.74,0
-0.268,-0.6801,-0.0223,0.1086,-0.6244,0.1885,-0.1735,0.7024,138.59,0
0.0328,-0.8158,1.5345,-1.0776,1.7906,1.3441,1.4894,0.6854,46.53,0
-0.343,1.0331,-0.1861,-2.3531,-0.0988,0.4704,0.7401,-0.8806,67.75,0
0.2295,0.4695,0.9213,-0.6922,-0.6831,1.4509,0.771,-0.3908,258.29,0
0.1012,1.3936,-1.0238,-0.3487,-0.4677,0.6472,-1.4341,1.448,449.43,0
1.8148,0.5905,1.2116,0.9206,-0.1501,-0.1944,-0.2976,0.6811,550.99,0
-0.2755,-1.2624,-0.2907,0.2215,-1.8258,-0.3947,-1.7484,2.0415,280.14,0
1.4782,1.3402,-0.6746,0.0095,-0.8154,-1.3121,-0.5888,1.3262,296.98,0
-0.532,0.2155,1.2623,-0.2385,-0.0223,-1.0259,1.8632,0.1543,588.99,0
1.0205,-0.671,-1.8209,-0.6711,-0.8063,-0.632,-0.9594,-0.4611,192.04,0
-0.8783,1.8335,-0.9643,-1.0286,-1.0056,-0.1314,-1.9844,-1.4331,567.14,0
1.8137,0.2411,-0.2676,0.7183,1.0073,-0.5714,0.2194,0.9266,66.78,0
-1.0516,0.2654,1.8102,0.4124,-0.3748,-0.1888,-0.0313,2.0266,397.22,0
1.9012,0.8068,1.8093,1.4867,3.6104,1.7419,0.0024,2.4482,186.49,1
0.9075,1.1403,0.7213,0.5131,-1.7374,-0.0149,-0.9566,1.2822,323.75,0
0.4444,-0.1075,0.6191,0.0738,-0.1902,0.3381,-0.4412,0.2523,279.45,0
-0.1642,1.2995,-0.0243,1.5992,-0.4562,-2.3649,-0.0799,1.708,74.88,0
-0.1822,-0.3766,-1.0851,-1.3458,-0.7512,-1.2558,1.5957,-1.5021,460.67,0
-0.3815,-0.4818,0.9601,-0.0435,1.7961,0.6622,-0.4102,0.2397,90.6,0
0.2928,-0.7823,0.3415,-1.5211,0.8884,0.3658,0.0557,1.1248,282.03,0
0.7167,0.9564,-0.0188,-0.8162,0.2703,-0.2333,-0.241,-0.5124,160.51,0
-1.6408,1.3513,1.3494,-1.174,-2.5215,-0.0722,1.1224,1.5913,80.07,0
-1.3933,1.5925,0.2988,-0.2255,0.7576,0.4711,0.2757,0.685,6.3,0
-0.1337,0.8278,-1.7049,-1.614,-2.2833,0.786,0.6737,0.8968,16.92,0
1.7181,-0.2397,0.0526,-0.8654,0.7166,1.3667,1.6245,0.2034,129.68,0
1.0683,0.9013,0.8899,-0.155,-0.4373,-0.8698,-0.8072,-0.917,32.18,0
1.8268,1.7214,-0.3519,-0.8693,-2.6778,-0.4062,1.7657,-0.8279,339.92,0
1.3757,1.2952,2.2363,1.0116,0.4372,1.2911,-0.6258,-0.3954,40.8,0
0.5959,-1.5625,0.3068,0.3837,0.0255,-0.57,-0.3626,-0.6397,590.49,0
-1.4148,0.9969,0.0415,-0.0615,-1.9374,0.0738,0.8458,-0.2363,54.2,0
0.7956,1.0644,-0.6587,2.6292,0.1963,-2.1928,0.3813,-0.7199,396.02,0
1.275,0.0586,1.0444,0.7883,-1.264,0.55,1.0057,-0.0202,408.97,0
-1.3166,-0.7343,0.7076,0.842,0.0936,1.479,0.508,-0.2331,169.76,0
-0.2663,0.1881,-0.0236,-1.3136,0.3814,0.7161,-0.5421,1.8679,143.03,0
2.3886,-0.5121,0.7191,2.6096,1.2009,2.5548,0.2945,2.916,98.69,1
0.793,0.6391,-1.7366,-0.7925,1.3893,4.1512,1.1947,1.0369,35.12,0
-0.1115,0.7744,-1.6635,0.0526,-1.0969,-0.2944,-0.5864,-0.638,185.94,0
0.1574,-0.4746,-1.459,-0.278,0.1123,-0.1095,0.5977,-1.4542,106.46,0
-1.5308,0.75,-0.3909,-0.0908,-0.6597,0.9128,0.2992,0.2407,474.93,0
0.6372,0.1174,-1.9772,1.2771,0.411,-1.2033,-0.7878,0.2312,16.38,0
-0.4264,2.2907,-0.1883,0.9082,-0.1784,2.1967,-0.5124,1.1651,1.78,0
-1.2047,0.9836,0.6485,-0.3809,0.5326,-0.1579,-1.101,-1.0904,379.42,0
-1.5437,-0.477,1.3481,-1.5063,-0.3401,-0.5923,2.0053,-0.5379,313.06,0
-1.7044,-1.5714,-1.207,0.1837,1.0762,-1.7867,-0.5491,-1.3669,285.97,0
-0.1262,-0.0413,1.5275,-0.5492,-1.3244,0.2502,1.0762,0.361,413.12,0
0.5616,-0.5587,1.106,-0.6311,0.1636,-1.2931,-1.0333,0.0514,430.03,0
0.1677,-1.8388,0.388,1.087,-0.2183,0.0598,0.5714,0.439,356.68,0
1.3441,-0.8218,-2.049,0.8103,-0.5371,-1.7585,-0.1585,1.2306,369.33,0
0.1443,-0.5772,-0.2431,-0.9662,1.0573,0.683,0.1816,-0.0428,303.02,0
-1.0233,-0.0167,0.3487,-0.3155,-0.564,0.5635,0.4976,-0.3463,349.23,0
-1.603,-1.0469,0.6786,-0.1025,0.5377,-0.0136,-0.2077,-0.68,432.59,0
0.0233,1.1897,0.309,-0.3691,-1.7062,-2.2703,2.0762,0.3085,209.94,0
1.3809,0.1881,0.0573,-1.433,1.7194,1.0363,0.752,-2.2747,258.96,0
1.4054,0.6623,-0.7474,0.1919,0.9741,0.0557,1.5568,2.9179,501.05,0
1.3243,1.4185,-0.7571,-1.432,0.9307,1.3821,1.556,0.485,114.89,0
-0.5492,0.1812,0.5032,-0.0322,0.4129,0.8654,-0.0234,-2.9439,66.86,0
1.4904,-0.8314,0.1452,-0.1932,-0.063,-1.6307,1.4108,-0.7744,122.0,0
-0.6933,0.0398,-0.3001,-1.1282,0.1777,-0.4155,-0.9525,-1.4791,253.1,0
-2.1971,-0.0074,0.5042,-0.0759,0.7036,-0.2702,-0.694,-0.5429,234.16,0
0.4928,-1.7428,-0.0112,0.0795,0.0804,-1.3675,0.4469,1.0598,519.12,0
1.2875,0.5765,-0.6761,-0.7944,0.2999,-0.1533,0.443,0.6017,233.25,0
2.5919,-1.4065,0.2976,0.2859,0.516,-0.0897,-0.0792,0.1384,179.64,0
1.1166,-0.4579,0.7157,-0.9725,-1.1851,1.9764,-0.957,1.1461,252.49,0
0.89,1.3,-0.1104,-0.8627,2.11,-1.5267,-1.4265,0.5651,509.73,0
-0.3514,-0.5523,1.2433,-0.793,-0.4097,-0.2396,0.3557,-0.1935,133.88,0
1.4089,-0.7829,-0.1355,-0.051,1.0922,0.1059,0.1336,-1.6548,459.62,0
0.9539,0.44,-0.6063,1.1793,0.2438,0.2634,0.8839,0.6687,227.37,0
-0.1443,0.7538,-1.7865,-1.7808,0.9183,1.5201,-1.2652,0.1005,116.42,0
0.277,0.624,-1.6817,1.0716,-0.8264,-0.4435,0.3404,-0.0754,178.97,0
0.4044,1.204,0.241,-0.4745,-1.011,0.2945,-0.1174,-0.0843,398.74,0
0.0783,-0.2028,-0.1415,-0.1747,0.0224,0.5401,0.1493,-0.2844,252.38,0
-0.9623,-0.3018,-2.2147,1.1722,-0.1761,0.6701,0.4766,0.5498,745.39,0
-0.8594,-0.743,2.2341,-0.8919,0.37,0.5798,-0.0542,0.6715,368.52,0
-2.5599,-1.128,1.4639,0.8304,1.319,1.3877,0.673,-0.4529,0.78,0
-1.7521,-0.1511,-0.6448,0.5438,1.0598,0.3264,-0.8725,-0.661,206.83,0
0.3129,-1.0489,-1.0163,0.0153,0.932,-1.151,1.1134,-0.0916,246.64,0
0.1479,1.469,1.9577,0.7704,-0.1748,0.7381,1.3518,-2.0072,468.89,0
-0.2778,-1.2151,1.2527,-0.5041,0.3346,0.8414,0.474,-2.1966,516.56,0
0.2937,-0.5781,-1.5731,-0.4274,0.6408,0.3941,0.0309,0.8981,71.41,0
-0.0874,1.1607,0.2421,-0.5991,0.3596,2.1424,0.7401,-0.0592,244.66,0
0.492,1.0598,-0.5764,-0.4302,-1.0741,-0.5215,-0.4926,-0.6828,436.15,0
0.5694,-1.2748,0.3731,-1.3907,0.0164,1.61,0.7746,-1.8507,221.86,0
-0.395,-0.5645,-0.5538,-1.4021,-0.7504,1.4984,-0.2066,0.7044,57.53,0
-0.5733,0.2051,0.37,-0.0773,-0.1236,1.0651,0.3015,0.0414,571.3,0
1.4778,0.4882,-0.8071,0.0945,0.124,1.2147,-0.6004,0.7673,575.85,0
2.1102,0.1495,0.2912,0.3793,0.1982,2.3506,-0.8432,-0.9687,408.05,0
-0.312,-1.6312,0.7502,0.6907,-2.3011,0.5107,1.7565,-1.1276,489.12,0
1.8313,-1.727,0.9181,-0.1005,-0.3311,-1.3698,0.5957,0.6761,92.22,0
0.5597,1.3269,-0.049,-1.008,0.875,1.723,-0.8861,0.0393,334.59,0
-1.0915,0.7446,-1.4051,-0.9287,0.5343,-0.6294,-0.9284,0.9067,181.96,0
-0.9389,0.3711,2.5513,0.1272,-0.4598,-0.2322,-1.469,1.449,490.45,0
0.6554,0.6036,0.242,-0.3915,-0.1904,-0.3256,-1.7469,0.0613,214.19,0
-0.0176,-0.582,-0.2846,-1.4863,-1.4904,-1.7227,1.0843,-1.5614,31.78,0
-1.9431,-0.8301,0.2301,-0.0335,0.5148,-0.1754,1.3974,0.7721,170.01,0
-0.4804,2.0335,0.4298,1.1285,-1.4562,-1.4648,0.4601,1.8549,160.64,0
-1.2082,1.2669,-1.0084,0.7459,0.416,0.9178,-0.5147,-0.7907,86.89,0
-0.2045,1.1053,-1.8314,-0.3628,1.3099,-1.2321,1.2539,-1.1278,290.68,0
0.2571,-1.5184,-0.0941,1.0956,0.5476,-1.234,-1.8984,0.4969,81.13,0
0.4254,-0.5823,0.456,-1.3608,-0.6237,1.4315,1.302,0.4375,123.01,0
-0.734,1.109,1.2334,-0.2931,1.661,0.469,-0.8773,-0.3742,212.99,0
-0.0569,-1.9337,-0.7723,-0.1118,-0.7159,-0.5851,2.5587,-0.2517,446.6,0
0.0356,0.2592,1.3373,-1.1795,-0.3422,0.6666,0.4809,0.4594,126.25,0
-1.0827,0.4227,0.4709,0.2008,0.111,1.6792,-0.6244,1.2814,323.65,0
-1.071,-0.0695,2.1333,-0.6726,0.4953,0.2601,-0.5895,0.1611,244.86,0
-0.8429,-0.2318,1.4041,-0.0744,-1.3222,-0.7931,1.7106,1.5325,172.33,0
0.8001,-0.5899,1.1259,0.8032,0.1895,-0.5849,0.1067,1.6485,291.7,0
0.4795,-1.4103,0.7932,0.2061,0.1522,1.9502,-0.3825,0.3423,493.16,0
1.502,1.8823,-0.3662,-1.6685,-1.3835,-0.4619,2.0141,0.0171,470.43,0
0.6084,1.4429,0.1775,-0.047,0.5951,1.4425,1.0167,0.1382,254.83,0
-0.2413,1.0031,0.3226,-0.1581,-0.1879,-0.1092,0.0304,-0.0564,183.27,0
-1.1749,-0.0768,0.1761,-1.8761,0.1692,-0.0968,-1.2966,-0.333,656.31,0
-0.5099,-0.3189,-0.2308,-1.3166,0.3157,-0.7623,-0.5707,-0.7044,406.47,0
0.618,-1.1515,0.3001,0.1366,-0.0647,0.4384,0.1583,-2.7097,326.98,0
-0.7639,-1.8117,-0.6915,-0.9594,1.6792,2.2647,-0.0508,-1.4048,66.59,0
-1.3271,-0.9436,1.2473,1.2808,-0.074,0.4963,-0.0105,-1.192,490.03,0
0.5614,1.2332,-1.1536,-0.5125,0.0975,-0.1864,0.854,3.4359,125.03,0
1.3265,0.7865,-2.124,2.1272,-1.3259,-1.0784,0.7819,0.4528,12.04,0
0.9364,-0.1782,1.0234,0.4233,0.288,-0.374,0.2324,1.1929,3.64,0
1.263,0.2324,-0.2464,0.6225,-0.2111,-2.0557,0.5635,0.8923,291.01,0
-1.061,-1.2273,0.7958,-0.2824,1.1736,0.1431,3.5564,-0.4723,341.1,0
-0.2854,-0.3522,0.152,0.3124,1.7305,-0.0037,-1.1522,1.1538,307.83,0
0.3218,0.2327,-0.0363,0.4099,2.0349,-0.2426,-0.3645,-0.4411,66.84,0
-0.1807,-0.7,-0.9754,-0.4868,1.7706,0.1434,-0.7917,-1.8286,116.6,0
0.1003,-1.0008,1.1209,-0.4072,1.7246,-2.1242,0.1348,1.4294,52.54,0
0.6706,-0.5327,0.0165,1.4169,0.8075,0.7959,1.9088,-0.7039,299.93,0
1.2513,-0.2076,0.2611,1.1973,-1.7043,-0.4464,2.0179,0.2993,113.69,0
0.0267,-0.5556,-0.5178,-0.5632,-0.4738,-1.2644,-0.2587,-0.3592,552.13,0
0.927,1.8834,0.874,0.6804,0.3695,-0.186,0.5121,-0.5532,416.83,0
0.4168,-1.0054,-1.5335,-1.1221,-0.2344,-0.9909,-0.2281,0.6004,118.6,0
-0.935,1.1244,-1.5451,-0.5552,-0.5717,2.1439,-0.685,-2.155,529.59,0
-0.2002,0.8435,-0.4867,-0.289,0.5702,-0.1988,1.1167,-0.9195,215.82,0
-1.1603,0.0123,-1.1144,-0.9836,-0.5631,0.4771,-0.322,-0.6484,170.97,0
0.6871,-0.0396,-1.8321,-0.3552,-1.1832,0.1122,-0.9168,0.4781,374.46,0
-0.0984,0.4626,1.072,-1.0941,0.66,1.2267,2.3459,0.7066,192.34,0
-0.009,-0.048,-0.693,-1.2279,-1.6667,-0.7628,0.5877,-0.9613,293.83,0
1.2313,-1.0471,1.4338,0.472,-0.9685,0.509,-0.6503,0.0334,127.48,0
0.3203,-0.7228,2.5192,2.3087,-0.1102,0.5199,0.0052,-0.3486,61.89,0
-2.0618,-0.5314,-0.5139,1.1117,-0.7829,0.4528,-1.2922,0.4802,742.12,0
0.6768,-0.98,-0.949,-0.2513,1.4976,0.1633,-0.2754,1.5441,109.3,0
0.129,0.2654,-0.3754,0.9038,1.2888,0.9699,-0.2762,0.7558,132.07,0
-0.8336,-0.6165,0.68,-0.8858,0.0027,1.4376,0.1504,-1.0791,177.59,0
0.8749,0.5331,1.396,0.4947,-0.1976,0.6168,-1.9806,2.1037,489.38,0
-0.4446,-1.5047,-0.1628,1.8511,0.336,0.9034,-0.9099,-0.2033,178.37,0
-0.7956,1.6616,0.8312,3.2038,-1.0366,2.1783,4.5579,1.5623,363.62,1
-2.3821,1.0761,-0.8578,0.9761,-0.9613,-0.0685,-0.8101,-0.2139,538.33,0
-0.1568,-0.6491,0.1922,1.6172,1.1379,-0.2562,0.5386,-1.1014,144.16,0
1.032,-3.0829,-0.195,1.1022,0.9245,-1.2197,-0.2937,-2.5364,362.92,0
0.5569,0.329,0.5399,0.736,-0.7416,0.732,1.4586,-0.2064,377.01,0
0.1529,0.6959,1.3967,-0.0263,2.2804,0.2325,-1.3102,-0.5621,429.0,0
-0.121,0.5097,-0.0871,-1.183,-2.3868,1.5233,0.248,1.1668,6.64,0
-2.2561,-0.635,1.3247,1.6231,1.3626,-0.2363,-1.3066,-0.0406,74.68,0
1.928,1.113,-0.356,-0.2893,0.2067,0.5987,1.0945,-1.3406,478.88,0
1.4181,0.0456,1.0912,-0.6852,1.4067,0.2736,0.4348,0.1316,178.47,0
1.19,0.6173,-1.2974,-0.6306,-0.0292,-1.1961,-2.0041,-0.1592,138.65,0
-0.448,-0.5165,-0.9147,-1.2597,-0.4424,0.116,1.1637,0.2954,90.42,0
-1.193,-0.4411,-0.6228,-0.2851,0.6912,0.4041,0.824,-0.3841,222.27,0
0.5562,-1.8574,1.2868,-0.3491,0.5324,0.6207,1.3708,-0.1049,135.13,0
-0.7487,-0.2715,0.2462,1.0064,-1.4802,-0.0088,0.7115,-0.9241,522.88,0
-0.8979,0.3888,1.6082,-1.68,0.489,0.6768,1.4612,0.726,103.2,0
0.1139,0.3609,-0.3113,-1.0022,-0.7849,-0.5465,-0.7095,1.3277,219.85,0
-0.0393,0.2672,-1.5652,-0.5293,0.3674,0.9072,0.9349,-1.5792,501.73,0
1.1018,3.9125,0.972,-1.148,-0.6161,-0.2996,2.5744,4.6788,112.24,1
1.1814,1.5427,2.0692,1.73,0.3407,-0.2084,-1.8296,0.0109,563.81,0
-0.0043,-1.4121,-0.2732,-0.468,0.1935,0.0855,-0.4116,-0.4507,41.06,0
0.4033,-0.2143,-0.3738,-0.1799,0.7245,0.8407,-1.0062,0.7623,150.94,0
-0.8482,0.6495,-0.0813,-0.6272,-0.3084,2.2059,1.2196,1.4686,588.27,0
0.3905,1.8571,0.5202,0.5411,-0.4215,0.8391,-0.9568,0.109,285.45,0
-0.4937,0.8841,-0.3055,-0.0976,0.3613,0.227,0.6442,0.317,195.03,0
-0.3281,0.2432,-0.2131,1.4577,0.1163,0.0088,-0.4582,-0.516,22.04,0
-1.8572,0.8104,-1.4387,0.035,-0.1158,-1.4178,0.3725,2.1543,78.01,0
-0.8903,-0.1592,-0.403,-0.6838,0.2446,-1.2954,-0.111,0.516,912.62,0
1.1336,0.0077,-2.3367,-1.1058,0.7633,-1.5503,-0.3267,0.3385,146.42,0
-0.4004,0.2981,0.7312,-0.9447,0.3462,-2.6263,-1.9296,0.5645,271.27,0
0.1725,0.0134,-0.2341,1.0276,-1.1014,-1.0411,-1.0242,-0.3603,160.75,0
-1.1786,-0.9989,0.3989,1.4717,0.1524,-0.4117,0.2243,-1.1368,189.64,0
-0.7284,-0.5963,-0.6169,-0.5317,-0.0112,-1.2801,1.0844,-0.1448,267.61,0
-0.2495,-1.5604,1.0161,0.1635,0.389,0.4196,-1.2985,0.3029,92.13,0
0.8803,1.7317,-0.5838,-1.8352,0.4993,-0.3312,-0.1311,0.5562,126.31,0
1.0927,-0.556,-1.2617,-1.4587,0.5834,0.3888,1.0617,-0.274,703.56,0
-0.6233,0.9147,-0.7614,1.4977,-0.8567,0.5034,1.0366,0.4502,130.55,0
0.5756,-1.1027,1.1776,-2.4452,1.6744,-1.6392,-1.1999,0.2991,216.3,0
-0.0357,0.7036,-0.5775,0.1301,-0.1757,-1.461,0.1275,-0.441,686.7,0
-0.187,-0.7686,0.0064,0.1554,0.2347,-0.1239,-0.7022,0.6434,89.41,0
0.1897,0.9041,-1.166,-0.1979,-0.2442,0.418,-0.0087,-0.5459,109.02,0
-0.8191,0.317,-0.8644,0.2596,1.7292,0.1706,-1.4535,-0.8468,20.9,0
-0.3057,-0.8172,1.1594,-2.7698,-0.5036,1.1482,-0.3123,1.0729,38.37,0
-0.7429,0.7414,0.5749,-1.4106,-1.1284,-2.5364,0.5954,-0.2618,426.3,0
-0.2426,0.3638,1.2725,-0.8488,-0.3366,-0.7651,-0.8302,-0.5946,161.4,0
-0.3339,0.5568,1.7956,-1.9563,0.3612,-0.9322,0.5077,0.5878,185.08,0
-0.9798,1.1987,-0.2086,0.2784,-0.8795,-0.0291,-1.3722,0.0999,64.24,0
-0.6699,0.6728,0.0317,-0.2177,1.1941,-1.7381,-0.6753,1.2324,194.24,0
0.0949,1.5689,0.4226,2.606,0.0499,0.9589,-0.726,1.4008,197.43,0
1.2101,0.6324,2.3064,3.4169,4.0404,-1.3884,4.9803,2.3421,274.85,1
0.5712,-0.2918,1.3824,0.5452,-0.2049,1.3713,-1.0155,-0.5655,206.59,0
-0.2487,1.8511,1.0713,-1.0607,-2.0207,-0.7551,-1.2213,1.8257,287.55,0
-0.4335,-0.0396,-0.0304,1.688,-2.8342,-0.9569,0.0055,-1.0856,359.13,0
-1.3506,0.8626,0.509,-1.6712,-2.067,1.038,-0.1801,-1.2852,558.93,0
1.2549,-0.8075,-0.0184,0.5369,0.6942,-1.2726,-0.867,0.6115,250.74,0
-0.0174,1.3506,-0.4297,-1.6045,0.2375,-0.2526,-1.8193,-1.0554,221.47,0
-1.4091,0.4854,1.7313,0.6855,-1.3311,-1.2816,-0.7516,0.1579,180.59,0
0.0027,-1.7499,1.3494,0.0159,-1.0994,-2.4597,1.0291,0.5581,280.41,0
1.496,0.4139,0.0229,1.148,2.2427,0.9151,0.2062,0.4325,353.3,0
0.1522,1.3495,0.3705,-1.0663,0.4583,0.6701,-0.5476,-1.4421,288.3,0
-0.2344,1.2779,1.6107,-0.0988,-0.7121,1.0641,-1.6693,0.2476,35.91,0
-0.0107,-1.3411,0.3869,-1.8783,0.3483,-1.469,-0.3835,0.8949,152.57,0
0.7822,2.6149,-0.7423,1.4325,0.0173,-1.2414,-0.12,0.0025,25.0,0
0.2871,0.5108,-1.1072,0.3926,-1.5153,0.6244,-0.8838,0.0805,172.28,0
-0.8186,-1.6009,-0.0144,0.858,0.7012,1.2114,-2.5365,1.253,140.54,0
-0.4257,0.8546,1.0903,0.0674,-1.1952,-0.2956,-1.4413,0.0752,31.47,0
-1.3681,-0.946,-1.5375,-1.4664,-0.9727,1.2335,-0.3121,0.0314,15.83,0
0.2966,-0.0024,-0.3568,-0.9328,0.0025,-0.5445,-0.1369,1.9574,435.66,0
0.3282,1.1652,-0.2933,1.0344,0.1229,0.5076,0.4036,1.2407,369.04,0
1.5909,0.3253,-0.2975,0.7182,-0.1732,0.5214,-0.2047,0.8612,209.27,0
0.2569,1.9255,1.1003,1.3647,-1.1992,-0.8061,-0.7237,1.3231,572.0,0
-0.6507,0.4689,-0.192,1.5658,-0.4181,0.1786,0.6066,-0.874,357.95,0
0.6638,-0.1241,1.1815,0.6317,-1.1869,1.3892,1.2256,0.4655,104.09,0
0.4826,-0.179,0.2925,0.5885,-1.4205,-0.3409,-0.5187,-0.4701,161.05,0
-1.0399,-0.5966,0.5155,1.1688,-2.1641,0.0873,-0.4871,-1.924,187.63,0
0.1003,0.198,2.2218,0.0638,-0.5673,1.8709,-0.3077,-1.6052,86.47,0
-1.8814,0.9017,-1.6352,-0.8032,-0.0032,0.445,-0.2609,1.5191,159.46,0
2.1778,1.7624,0.5012,1.2758,-0.267,0.7245,-0.4235,-1.3554,119.16,0
0.6026,-0.0119,-0.2734,-1.0731,-0.4401,-1.3213,-0.8452,0.0889,630.19,0
-3.0629,1.2724,1.2303,1.8873,-0.0175,-1.2926,-0.4196,0.0114,231.34,0
-1.1513,1.2033,-0.4409,-0.5607,-0.0486,-0.5954,-0.4026,0.0971,730.8,0
-0.8424,0.3135,0.4181,0.9795,-0.8576,-0.5775,1.5546,-0.1645,187.72,0
1.6618,-1.0824,-0.1564,-0.8528,-1.6961,-0.6612,1.8725,-0.1735,293.78,0
0.5475,1.6268,0.1857,-0.9096,-1.8181,0.687,-0.8691,0.8668,144.21,0
-0.7073,-0.0514,0.6791,1.0482,-0.8212,0.7531,-0.982,-2.1503,69.59,0
2.651,1.1907,1.6262,2.4898,2.6255,1.827,2.2688,2.2701,95.5,1
-0.3579,-0.0029,-0.0146,0.8049,0.2272,0.7043,-0.0098,0.2313,306.03,0
0.1874,0.2618,0.5019,-0.6424,-1.5191,0.9573,0.6887,-0.5354,105.15,0
1.809,0.3175,-1.9761,0.097,-0.571,1.3838,0.9646,-1.5897,225.4,0
1.3485,-1.0341,0.2018,0.2193,-0.2304,-0.1667,-0.3539,1.8727,214.66,0
1.9705,-0.6986,0.8638,-0.4799,0.0552,1.2147,-0.346,-0.6901,29.14,0
0.2023,-0.8113,-0.1749,-1.9787,0.9264,-0.7707,-0.0347,-1.4267,1.71,0
-1.5131,0.3465,1.3801,-0.1832,-0.5289,0.9242,-0.9842,-0.0227,80.7,0
-0.7189,-0.3425,0.1196,1.5942,-0.8582,0.2912,0.7748,0.5685,444.69,0
0.3026,0.2526,1.206,-1.2013,-1.8117,1.017,-0.9435,-0.3795,29.27,0
-0.0397,0.5737,0.8377,-0.0775,-0.5668,1.5842,-1.0723,-0.9413,218.67,0
0.5799,-1.5184,-1.3841,-0.399,-0.2682,-1.722,0.8193,-1.0863,73.03,0
-1.3067,0.1706,0.5493,-2.0661,-0.3213,1.6183,-0.2175,1.4896,438.79,0
-1.0258,-0.6832,-1.1178,0.2178,1.2239,0.161,-0.3078,-0.7896,476.43,0
-2.4925,1.2753,0.4389,-0.0216,0.6943,1.9273,1.4135,0.9622,210.89,0
1.4933,1.8206,-0.2483,0.439,-1.2319,0.6237,-0.4982,-1.0872,256.47,0
0.2739,0.9974,0.5191,1.7609,0.5223,1.9646,0.9011,-1.8058,237.21,0
-0.1251,-1.2134,1.7581,-1.0699,0.6608,0.2001,0.6008,1.7069,76.04,0
0.2545,-0.637,-1.5156,-0.3521,1.2829,1.2081,0.9468,0.2692,323.51,0
0.0255,1.1256,-0.5827,-0.4977,-1.2419,0.4373,-0.4238,-0.8621,221.29,0
1.0919,-1.1321,0.2216,-0.3635,-0.0986,0.8644,0.9731,1.3984,187.25,0
-0.3011,0.0896,0.1777,0.4388,-0.0014,-1.3772,-0.3403,0.6067,50.63,0
0.6027,0.2483,-2.1194,-0.1167,-0.8085,-0.4533,-1.3381,0.4162,88.63,0
4.916,0.0878,3.2077,2.5385,3.8018,2.6178,1.8044,3.126,168.45,1
2.126,0.3299,1.1964,2.261,3.4668,3.4656,4.5241,2.4311,473.47,1
0.9939,0.5245,-3.3771,-0.2594,-1.2729,1.1241,1.0526,0.388,25.7,0
0.4974,-1.3341,0.6145,1.0266,0.321,0.6012,-0.1099,0.8913,423.91,0
-0.4998,-0.0715,-1.0156,1.5732,0.4933,1.7946,-0.1601,-0.5488,108.76,0
-0.7162,0.907,0.0607,0.3673,0.1332,2.192,-0.4305,1.6054,508.72,0
0.6688,0.3487,0.6421,0.6884,1.4955,-0.0341,0.164,0.9321,49.46,0
-1.3373,0.2388,0.2285,0.0533,0.7176,0.8736,1.4697,-1.1903,79.9,0
0.2525,0.9225,-0.5326,-0.7951,1.3607,-1.523,1.2515,1.3205,209.3,0
0.7955,0.2901,0.0795,-2.5927,2.0555,-0.8943,2.0518,-1.4492,109.86,0
-1.0576,1.3706,-1.641,1.6377,-1.9107,-0.5845,0.9719,0.0003,117.95,0
-0.7168,-1.4686,-1.3889,0.5818,0.2591,-0.6926,-1.1588,-0.2706,541.35,0
-0.8874,-2.1951,0.8732,-0.5574,0.9054,0.3891,0.6071,-0.4554,141.36,0
-0.1116,-0.8326,0.0895,-0.9363,-1.1962,-2.2626,0.1673,-2.2988,87.01,0
-0.6919,-0.1824,1.1839,-0.7039,-1.0299,-0.0617,-1.1306,-1.7228,294.32,0
2.702,-0.4657,-0.4157,0.5886,-0.6822,-0.141,-0.415,-2.6217,475.74,0
-1.3225,1.3891,-0.3482,-0.0718,0.2835,-1.3028,0.4073,-0.4196,339.31,0
-0.2892,0.4812,-0.5857,0.1469,-1.4425,1.0871,-0.1044,1.1588,437.61,0
1.1474,-1.3355,-2.1576,0.0323,1.3707,0.0424,-0.3361,-1.8585,95.94,0
-0.0668,2.0832,1.3261,-1.8471,-0.3134,-1.2015,1.7111,0.2443,100.16,0
-0.757,0.2052,-1.4015,0.813,0.1155,0.1898,1.4411,-0.4378,723.53,0
0.6499,-0.7695,0.502,-1.0336,-0.7972,-0.0949,-0.82,1.0527,627.08,0
-0.0006,0.0207,-1.6024,2.2935,-0.2595,0.0656,-0.6262,-0.267,334.26,0
-0.7697,-1.6043,-0.5972,-0.0503,0.5214,0.1495,0.9077,-0.9812,451.98,0
0.9584,3.3258,-1.0382,2.2193,2.2143,0.7356,1.2189,3.3874,377.56,1
0.7155,-0.6266,-0.6846,0.0989,1.0064,2.2875,-1.5075,0.3153,241.79,0
-0.5982,-0.2594,0.0126,-0.7741,-0.2037,0.8881,-0.8004,0.0001,108.1,0
-1.1254,0.676,1.4349,1.2888,0.715,-2.3442,-0.6358,-0.5846,569.03,0
0.738,-0.9811,-0.5492,-0.6288,-0.5005,-0.3547,-1.3135,-0.702,336.1,0
